LIMIT_BAL,AGE,INCOME,UTILIZATION,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,risk_level
888418,38,186953,0.76,2,5,1,6,-1,-2,204023,364505,165761,461566,183229,152819,29481,92760,106501,61287,35267,25283,2
861802,32,199861,0.95,6,8,1,0,-2,7,115671,457174,166376,445418,450804,345606,23766,184512,176832,64833,178174,74131,2
347391,20,183081,0.81,-2,-1,4,5,1,-2,460689,79963,174481,293927,342961,116649,194826,154570,68449,89537,152022,163147,2
960835,50,91701,0.99,-2,-2,5,-1,3,3,462264,133526,483188,429060,22718,365368,144852,114860,144026,23233,98426,40427,2
431688,55,28546,0.04,4,-2,5,4,6,5,80255,236053,344130,310903,363082,204286,58424,120546,77371,111673,110861,114001,2
256994,36,106609,0.03,0,-2,5,-2,2,1,417080,268374,453723,270247,346613,196455,95423,20789,183853,82461,187722,7216,0
830768,21,53286,0.68,4,8,7,6,1,1,466593,483759,131355,48378,41664,245490,17792,54199,78178,124864,46522,119778,1
443650,29,110071,0.03,2,8,0,7,1,-1,339832,329043,408307,126457,393875,334199,71171,162857,81858,8449,18717,175969,1
637270,42,69882,0.89,-2,3,1,1,0,-1,206054,399978,307174,144627,146893,97879,143914,139267,41806,64591,127133,64264,2
901612,51,143459,0.47,8,4,-1,8,6,8,21075,177583,301115,146235,325533,46899,152983,189095,82520,187068,112221,49412,1
682822,34,165205,0.92,2,3,4,-1,1,1,126446,481362,408774,147654,330071,381674,77994,93081,198959,174010,12030,42233,2
739834,23,49699,0.25,8,1,-1,5,6,-1,291493,173763,429266,165854,406698,394477,28020,110047,94629,142538,52847,110799,2
336788,29,194632,0.64,-2,-1,5,-1,0,7,354567,324485,104543,207220,392334,87994,37094,46961,114486,155658,98740,197300,1
612781,32,134040,0.7,-2,5,-1,5,6,6,23607,214192,129232,135487,169552,464207,35833,183203,104653,141279,163251,41958,2
395968,34,46434,0.29,3,6,6,4,4,0,303408,271578,499336,305876,201024,212015,189279,96848,185993,188926,703,57875,2
564922,18,48206,0.37,-2,0,7,5,3,4,204753,135064,465494,53393,153303,327333,184411,111987,142158,73065,197002,130521,1
971463,31,123718,0.55,7,2,1,1,0,2,160941,348351,468154,470589,400672,91336,67159,148595,11807,158037,147164,28750,1
883721,19,171360,0.38,3,5,2,8,4,5,485224,361284,5729,460151,18420,387492,121160,157178,159823,81919,30740,154418,1
978647,21,184766,0.49,0,4,4,4,8,1,146218,16970,62344,210208,206909,206732,39363,5556,78336,105259,177133,15334,1
482809,69,134002,0.46,4,2,8,0,2,6,95925,460622,468227,223939,148416,89396,71355,45008,15188,168402,25618,101617,1
482331,19,170574,0.67,-1,-1,2,2,1,3,142624,196254,248665,357238,386279,112970,183696,186662,61139,176600,27164,123281,1
816505,43,44851,0.08,4,3,0,6,8,5,82402,465204,197927,949,442642,227104,51432,150885,154309,37455,193635,92020,2
727900,63,76496,0.96,2,8,5,-2,8,4,294394,328623,477620,147093,167537,323509,14107,187547,88126,147602,196825,61441,2
347625,67,143510,0.1,-2,-2,7,-2,-2,0,334980,261617,39726,216150,475534,44578,42899,81048,146594,107913,17088,11754,0
276577,57,121478,0.34,4,4,-2,8,-1,-2,469909,194032,209651,238338,49401,231314,133858,136138,88640,182328,168650,138130,1
651385,69,176494,0.01,7,6,7,-2,1,0,160584,226104,184325,17065,75578,109005,58869,16775,58099,196201,97354,172402,2
859010,50,65141,0.82,4,2,7,-1,-2,3,315637,413156,15141,73611,212434,251146,34444,17604,32117,50139,15964,114528,2
980291,65,43643,0.11,7,5,6,1,7,2,299180,79751,243572,443136,221083,199704,3039,117739,77030,68683,154797,86709,2
384192,56,194383,0.28,1,8,5,3,2,1,333880,419299,92237,445228,84326,476759,170312,136743,77855,116565,10791,53588,1
564771,23,161722,0.45,6,-2,5,-2,1,0,425826,379180,112955,459091,256145,198929,15370,118287,103888,148639,93924,105150,1
233951,47,144947,0.84,4,1,7,2,6,6,184435,52837,201773,455355,336204,428683,36511,103460,41497,40772,195782,40054,2
191668,39,80837,0.77,5,-1,2,-1,-2,7,420044,70077,222618,443727,51857,69115,91596,189773,127743,184967,49587,198660,2
503885,44,164519,0.15,3,8,7,4,-1,2,201025,88575,62080,56815,417144,472904,106322,122310,3756,36476,159892,33091,2
463146,36,81894,0.45,2,6,2,-1,7,3,416605,31336,322214,47455,395238,117902,151211,91734,103470,179003,141186,151431,1
229022,27,176140,0.33,7,0,1,1,2,1,358043,88012,134125,25472,367378,315113,68888,8233,56040,21629,66518,23585,1
932169,23,144840,0.95,-1,7,-2,5,5,8,67530,310500,371802,174261,97275,220979,114069,11043,28949,145255,68845,197398,2
330831,43,72283,0.86,-2,0,5,7,0,-1,141088,282234,1523,476621,100758,481539,97262,78324,62133,62796,174268,87165,2
496049,59,127021,0.15,4,-2,5,6,1,0,149405,279385,408164,35121,425264,249398,164551,39568,121058,156424,17025,32104,2
172540,68,163501,0.43,0,3,8,0,1,-1,261996,135042,426637,72995,333032,133515,138616,55975,190350,67584,94365,172831,1
741349,20,120065,0.44,0,3,1,4,3,-2,125957,384042,299125,311801,90707,456484,178689,2296,43300,150246,100373,82639,1
866615,69,117518,0.96,3,7,0,7,3,8,125482,25229,336876,372972,332242,329888,145755,92562,167854,121257,119730,47022,2
332902,20,139431,0.8,6,7,8,8,0,1,450180,169485,399899,241119,6826,436898,180672,158740,107041,173493,144139,143828,2
706442,69,75599,0.81,1,0,5,0,1,-1,262152,279810,33492,31679,428404,209525,47960,195114,14416,177476,80696,90481,2
812301,23,41114,0.37,3,5,7,6,6,2,497506,490393,204018,183735,58465,295937,60658,35849,173134,162369,104544,139147,1
670656,66,57475,0.7,6,2,7,8,7,-2,373472,81054,126160,223164,443742,434168,135154,198225,2033,12955,120469,7077,2
620179,67,150673,0.32,2,4,4,0,0,5,365074,95052,275593,256734,411527,320687,8353,112994,23602,57118,160433,119834,1
96901,27,98698,0.82,3,7,6,1,3,3,466649,284251,195178,113698,321713,497149,173421,144241,10562,111680,108220,177191,2
526728,55,89164,0.96,3,6,0,4,-2,4,452309,319271,402547,414497,43303,72279,19933,168220,46521,16718,151311,20162,2
416056,30,169728,0.61,4,1,1,2,8,3,432075,53006,409446,484131,115855,78537,88242,67062,174562,10250,50724,85689,1
645350,55,133886,0.53,2,-2,6,5,2,7,31020,435257,284839,486614,86240,461868,159891,194526,47726,69761,155727,77079,1
539838,29,169831,0.87,1,-1,-2,4,7,-2,171287,366489,489743,189973,96687,166369,154208,117547,103543,4438,113096,91542,2
726923,63,69932,0.91,5,1,1,-1,2,8,158081,188648,140985,475587,440838,340613,150187,176255,59605,36632,25455,166172,2
908440,66,183640,0.09,8,8,8,3,3,8,55045,170799,264094,420689,458680,304609,193261,117227,90805,38669,180888,100933,2
445991,44,179664,0.7,5,0,-2,3,3,1,167361,200355,205181,46549,291143,391798,40011,38878,8098,177908,122964,82563,2
983332,25,110278,0.63,8,1,7,-2,7,6,380644,38590,297891,94950,234718,126951,130106,105181,162974,146281,177597,121229,1
553528,22,160313,0.21,1,0,1,5,0,3,23749,210480,321468,290855,125222,9822,126903,126095,121912,43616,77866,165223,1
569149,53,119614,0.12,7,5,8,8,1,-1,113991,399531,146455,249556,8934,214341,149194,17549,29493,48918,43378,190610,2
854406,55,187118,0.29,7,6,3,2,5,2,335924,308999,499822,470522,418859,118053,58872,67584,175662,31324,46249,197105,2
727748,60,149369,0.17,2,7,3,2,8,5,9761,480404,345067,337207,452477,484974,126330,12977,3623,20872,86674,54449,1
654879,47,92047,0.24,1,6,6,4,5,1,429673,242650,297313,206666,495141,457299,139442,175210,69786,163683,55298,17741,1
302990,54,75920,0.92,8,-1,5,7,-1,4,188803,361356,213710,260737,352881,322844,186780,42339,66624,187520,28404,10477,2
330759,46,22089,0.92,-2,3,5,3,7,4,343625,292080,152702,468427,294897,491801,117728,77151,67013,115500,114177,187408,2
72838,39,37880,0.25,-1,3,0,-2,7,5,94413,159846,445775,463138,316157,59938,71781,55127,134037,7823,147683,150581,0
352872,31,63271,0.2,6,5,3,7,8,4,330454,348936,419692,488130,166826,332705,14791,99922,73753,185981,138914,86396,2
690537,27,184474,0.45,8,1,-2,5,3,0,426616,87200,7390,210312,467786,220568,127219,75150,120256,161074,136178,90555,1
652288,28,103833,0.66,7,-2,8,0,-2,-1,326655,321881,447206,365382,253178,140160,115545,109560,74377,147954,183343,109078,1
364942,52,182441,0.14,-2,0,0,0,5,7,150641,267137,364564,209474,176074,166978,81920,10323,72291,124298,68487,57635,0
515992,40,54233,0.82,3,-1,7,2,2,2,361816,86087,302904,199894,184403,277239,143555,14764,46555,82430,33745,157959,2
987126,25,80431,0.07,-1,4,4,1,5,8,410796,7784,130159,243519,406871,335242,82189,44941,14616,40053,1158,139,0
194608,38,88285,0.11,0,2,6,6,2,6,132657,364356,261294,114167,121268,15767,133981,36588,163935,138414,1609,40988,0
186772,54,116287,0.64,7,6,-1,8,6,2,347306,325499,80026,310749,366625,380549,86556,132746,179390,100860,188107,125431,1
744199,45,70480,0.2,4,1,6,6,6,-2,183651,163601,494885,250894,445514,286366,138042,125394,181675,99198,189804,192713,2
846680,69,26312,0.23,7,0,6,-1,-1,0,249529,66792,30146,37090,323724,69836,11891,43849,96473,130795,47100,80383,2
95291,48,175567,0.88,5,6,7,2,7,2,141973,206965,133345,109815,120562,233708,91834,69606,48490,91026,106402,104373,2
919061,45,113245,0.36,5,4,5,-2,-2,8,70977,429487,367131,189659,419150,397713,60531,161765,24737,161219,85059,16228,1
265963,59,192940,0.92,5,-2,-2,7,7,3,67461,7813,309655,385851,463230,482690,124652,95307,106963,78420,59993,145195,2
175612,44,22173,0.11,1,-2,-1,-2,4,1,385063,37688,20412,64641,293066,445705,166530,125645,134456,76114,199582,114012,1
591465,57,162489,0.93,4,0,2,1,1,0,266608,103036,212988,455042,112916,5102,142331,11689,187086,48243,101420,35292,2
462699,38,111314,0.91,5,0,3,6,5,6,191151,129194,399561,499983,275645,168240,69388,134633,171401,81929,7158,78978,2
93815,26,69338,0.54,0,-2,5,-1,8,1,345294,356675,461481,341385,335692,483076,16330,163047,18267,124813,133584,183903,1
874965,46,104896,0.76,2,-2,-1,1,8,8,154556,499631,210072,68530,157340,223075,134630,100125,161271,123923,83038,5483,2
836458,32,54314,0.44,-2,-1,5,6,5,8,445430,214937,210742,450582,109076,250364,123323,57831,105026,149750,178161,85379,1
154997,50,41655,0.77,2,-1,0,-2,8,0,68453,310873,227674,462301,75880,262314,159000,85567,121326,154097,127512,4845,2
110611,54,113313,0.24,4,0,6,3,7,4,131765,77589,461692,319933,75606,356781,166004,49632,7884,21106,3607,83185,2
661530,64,147799,0.9,7,8,3,8,6,4,217318,457586,380908,450198,408809,484702,11245,117772,171590,76702,150348,161894,2
467876,53,137230,0.79,4,7,0,6,7,2,337530,150533,389995,226049,104618,119434,91371,144271,89263,106531,39945,60586,2
760463,68,132466,0.73,3,0,0,1,-2,8,141627,131756,63500,463386,148115,256998,45558,50217,1070,107349,143980,181987,2
417057,45,141300,0.8,7,6,6,-1,5,7,376689,43532,5312,252143,435361,369567,178569,137643,57302,81618,197243,73081,2
92082,27,120036,0.34,-1,-2,-2,3,4,3,223973,498076,235373,367018,33700,27456,21677,58469,46479,101027,127683,8831,1
197330,40,193707,0.19,5,2,6,2,4,3,88168,123210,332244,346176,293174,336106,172674,171964,138318,8622,93962,25594,2
677901,45,124723,0.35,2,7,3,2,5,0,24004,332085,99669,318703,298936,260489,160351,54145,41006,10781,165967,190807,1
934747,51,149170,0.04,8,-1,4,4,8,2,67136,44254,207077,99394,36745,439956,2006,12098,30097,116593,86750,79818,2
926122,22,150116,0.27,0,2,6,0,2,5,396288,46873,14229,114221,383325,388681,110806,7376,147799,98384,175405,196632,0
145220,35,196400,0.61,6,2,5,6,-2,7,175514,171261,20436,332927,483055,166793,43766,80104,148176,30556,171746,198885,1
589677,23,194067,0.85,5,0,6,8,7,-2,245718,111293,409656,264086,311095,6410,26231,34738,78103,133338,57158,114446,2
141860,59,136742,0.93,8,-1,5,8,0,8,175534,242929,141298,406595,184893,386629,136762,26959,131470,161148,83061,149498,2
733045,64,159669,0.72,8,5,1,-2,-2,7,52411,269523,495007,49970,321021,418073,105914,196706,102387,184789,18562,2501,2
502436,40,92305,0.89,4,-1,6,4,0,-1,424035,305189,85139,35165,234382,363293,35884,25257,154498,150117,190856,63927,2
994699,45,148413,0.29,2,-1,-2,4,6,3,207559,432384,405134,40704,131760,204295,37680,185653,165550,34700,22555,38306,1
71797,58,85075,0.68,4,-1,5,0,5,1,484437,488509,396534,486144,490410,33842,4430,195506,188268,124618,18250,98407,1
948407,30,191415,0.98,5,7,6,4,8,7,244858,274104,23914,483535,59649,255339,120043,99714,32028,96752,125644,91070,2
933601,67,83678,0.61,7,3,2,1,-2,-2,295351,156285,438400,271667,265025,72135,111951,67727,156798,31206,142174,57566,1
820227,42,66362,0.43,5,0,4,-2,1,2,134852,111991,16314,258151,88442,237525,150431,169008,103438,194735,173993,29104,1
640620,24,91363,0.26,5,2,2,-2,5,7,369545,153195,309964,347507,382962,272180,8738,102660,75969,39575,12625,114071,2
810943,19,87810,0.31,6,0,-2,4,2,7,163532,399528,254638,463946,175235,237528,3155,1335,80053,41157,148273,79459,1
274997,33,115331,0.2,8,4,1,8,8,7,17369,483708,467971,109956,92652,366068,121948,158281,197953,173074,181474,130981,2
506123,19,95564,0.7,3,0,8,6,3,4,74449,495185,139508,351199,250791,499335,91113,147631,43865,60403,68813,182050,2
450404,53,86153,0.72,4,-2,-2,6,5,-1,49752,271989,468624,378983,238076,450850,78876,163835,107088,42411,136381,11670,2
335840,19,65773,0.78,8,5,6,1,1,-1,327555,97958,307708,7009,370708,270606,151980,111815,141459,86314,168320,166906,2
52024,66,52339,0.47,7,0,6,1,-2,1,416534,97244,227217,135404,343305,65601,95557,126051,117330,67900,74551,19514,1
479201,55,96348,0.14,6,-2,0,-1,4,6,191283,164945,251293,391250,432806,147562,194012,192390,8790,118295,95794,30470,2
711944,27,34395,0.42,7,0,4,6,3,8,121922,239533,411787,226101,268842,83292,38912,139421,172976,67286,125122,23916,1
403142,31,168664,0.75,0,2,5,7,5,5,278309,471176,273184,49316,241250,415612,83927,3180,172029,185937,11007,60892,2
208116,44,71804,0.86,3,2,5,-1,3,-2,203069,462199,318756,74620,436660,126311,55914,66542,63217,127632,152439,95779,2
831627,32,130302,0.08,8,6,4,4,1,-2,176126,62967,86253,94584,398986,222777,122085,68748,177602,179743,27284,60528,2
317429,38,117384,0.24,7,0,1,3,-1,3,95271,450875,429099,19647,175772,202224,196945,30182,124027,67965,101263,22725,2
506331,29,62027,0.96,1,7,-2,6,3,7,369994,117545,87508,255014,375828,97619,18384,145101,42873,86656,32859,51277,2
843802,68,60477,0.43,-1,8,-1,5,1,5,293295,158075,372261,441275,230920,108997,127897,16751,47755,116735,196695,11877,1
67903,60,196228,0.07,2,8,3,5,7,7,232089,341168,323087,126859,334242,492575,88517,57641,149506,57407,13050,47390,1
737859,50,39087,0.2,1,4,7,4,5,3,24178,478446,444598,391849,113842,113369,895,146737,29311,139664,91083,155247,1
934336,57,67374,0.83,1,7,8,4,5,-2,195784,178797,331626,58069,212598,404506,169660,170710,133130,43429,55407,173975,2
859427,39,47558,0.76,5,1,5,0,5,-1,26195,233373,55623,481776,370201,382308,43460,60946,67825,137457,65295,105673,2
417304,55,129054,0.22,0,0,-1,2,4,4,328391,72155,269267,139364,149957,222290,50459,175445,11065,150288,128751,98425,0
478416,61,56975,0.1,4,-1,-2,2,-2,-2,271299,277081,278002,192516,335702,442083,13017,149475,161553,124336,95506,185988,2
662665,69,105118,0.08,7,7,7,4,4,4,87885,482129,24431,366151,5073,118915,137799,159203,180096,191224,149002,52538,2
251474,65,175716,0.5,7,-1,0,-2,-1,3,59185,72289,106363,493294,170977,407861,15973,34119,136839,173147,11363,185781,1
456782,35,39067,0.7,2,4,8,-1,0,3,362758,4928,410597,319809,100637,296405,109183,100941,51929,159045,11355,75603,2
874254,61,55698,0.32,8,0,-2,-2,6,0,251616,292429,362744,361536,36546,42901,162697,130691,45937,150507,38713,191120,1
419556,69,18765,0.09,1,8,-1,1,6,7,120404,364447,371108,439235,87977,344270,54163,133751,58276,51587,176813,46979,1
887654,19,159379,0.49,8,5,6,-1,6,-2,168340,368711,187360,200222,322507,195725,916,180339,116054,164844,56927,140854,1
930520,46,43775,0.22,0,4,2,0,-1,5,429153,347794,66926,113554,262329,217927,27638,104678,90206,88836,112559,38570,0
543301,24,132199,0.18,8,2,6,4,-2,-1,419487,412231,416451,227061,201315,172485,36611,98261,101215,142429,169091,138624,2
402594,48,133323,0.77,7,8,6,4,6,2,70329,4013,92257,194341,19654,228020,73873,183334,139683,104608,39374,162337,2
493884,58,34279,0.6,0,4,4,0,4,6,188637,120926,52385,425796,176622,161642,181877,189191,21490,184298,199331,109525,1
683654,35,61639,0.32,4,-2,8,7,3,6,172405,467792,147670,3875,274885,494930,156772,48628,98955,57018,153299,64467,1
422222,26,78838,0.46,2,8,6,4,2,3,474779,114096,337369,41546,208320,389477,194244,149167,172756,71929,8578,12293,1
638141,25,108912,0.22,2,5,-1,1,0,0,12686,50393,464201,482939,233672,384784,105873,114450,143481,56849,63785,26163,1
235715,50,51673,0.56,4,8,7,-2,2,0,308624,272676,441340,123960,407088,115513,152400,157045,128,138669,131120,167549,1
960226,22,91141,0.76,5,7,4,8,6,4,203962,254026,4122,269433,281022,316941,130555,147454,89100,149812,109569,141196,2
203405,65,180756,0.43,3,0,6,4,1,6,47844,214074,369994,456492,375720,294000,42363,15931,131306,69401,53471,78723,1
459174,31,183117,0.38,7,4,2,3,0,-2,271782,15924,409750,99298,381723,222864,65873,182170,186737,142789,22887,77353,1
626730,30,58250,0.25,5,1,6,8,6,0,48916,365971,222494,490236,45157,242023,76190,11671,124356,48756,125727,113521,2
464170,28,158579,0.32,0,-1,8,7,-2,7,444906,435172,93548,236567,445141,370673,34726,122569,47309,124451,167805,83586,1
280755,37,110439,0.36,4,7,5,-2,-1,5,178972,173169,284667,29322,78305,287138,129258,71271,58312,12182,73321,94004,1
583963,40,162070,0.31,-1,8,4,7,7,4,422169,290689,172309,21051,164786,168402,100873,173580,174473,129401,137956,22740,1
139590,62,112461,0.09,7,1,7,5,3,4,152371,232474,495611,5020,140361,452098,182953,6458,74301,131269,35595,157154,2
420714,44,156155,0.15,4,4,7,5,-2,4,149317,475640,491170,314914,132921,149187,144509,12703,36376,106556,38499,150238,2
343805,32,21572,1.0,5,8,5,2,5,-1,136188,299726,274930,68664,66805,26612,121875,30881,132965,10715,8008,102797,2
638577,47,153023,0.36,0,-1,-1,5,4,2,300965,356075,62360,92889,385383,498080,174038,29238,170312,30866,144530,131715,1
67184,33,101050,0.81,2,2,6,0,-2,-2,61403,143064,207811,179370,57745,451466,133024,82292,92705,13180,53934,176660,2
884395,62,18863,0.72,1,3,1,-1,-1,3,70266,135580,79236,111242,231207,101176,69294,39063,167944,134791,37731,94724,2
731182,57,195898,0.56,-1,2,-2,-2,6,3,86445,173708,402718,302814,410261,114828,26705,76276,111575,154757,1438,104734,1
505519,35,143202,0.45,-1,4,1,1,1,4,65323,354156,167194,246269,20742,217828,32816,14035,27108,184231,177554,162560,1
257537,68,33284,0.67,2,3,1,4,2,7,342751,175649,368394,354223,63483,484758,21663,198327,17931,18124,175209,7827,1
841699,64,169785,0.58,7,8,1,0,4,0,239797,53878,172791,140114,265921,373321,17377,171913,168587,46146,7294,120377,1
233719,59,85039,0.73,2,2,3,2,1,5,321600,206914,464322,53564,29897,65907,150663,97229,191775,117187,184348,144893,2
899246,40,77812,0.99,-1,6,-2,7,8,2,307205,488146,439662,450269,138336,111284,73334,188875,165268,77716,173197,76304,2
872457,53,84635,0.31,5,8,0,-2,6,1,82164,16851,147311,110557,293959,113053,34272,1006,74644,59836,52607,16997,1
171246,55,35840,0.33,-2,0,7,-2,1,2,352901,341972,353641,445372,174357,88817,140432,199882,133280,30937,193325,183056,1
389749,25,34421,0.69,0,-2,5,-2,-2,2,384122,139198,400034,118278,214705,71709,197898,11310,79180,61004,146151,22393,1
706341,56,129327,0.84,-1,0,6,0,0,4,269643,318605,269208,155353,314181,17317,160877,31239,82509,96692,164568,13819,2
879868,46,36861,0.19,7,5,5,7,3,-2,365111,352812,2063,427846,150220,116469,148822,37495,177752,127540,68811,25398,2
723832,29,102667,0.85,3,8,-2,6,8,0,173343,230463,494900,381564,359425,46766,137858,162626,91301,70649,58677,81243,2
200408,35,147961,0.9,4,8,3,5,3,-1,361590,275228,375193,466711,135826,137838,43236,185620,186095,127254,117117,102244,2
730947,67,112315,0.39,3,7,2,4,5,-1,45650,289457,240053,192191,496158,147386,145630,75726,95064,149359,76085,58996,1
913624,36,33766,0.27,1,2,4,4,4,0,49650,126350,405532,271568,44918,267047,61597,17966,63576,171633,118629,115633,1
287439,53,99252,0.4,-1,3,6,8,0,8,463502,221941,288579,254428,254067,348905,67852,60313,79620,118046,134999,53571,1
957023,50,179899,0.19,7,5,1,4,7,8,493085,249444,30505,233160,394060,190725,95413,56733,122693,26705,102246,152135,2
396655,22,51163,0.06,1,3,7,0,8,0,410502,133839,210778,147986,227662,237101,79181,86351,187684,72707,45592,195478,1
583953,56,39014,0.8,6,2,7,4,5,0,313243,171179,131142,420222,428914,119544,108980,34603,120870,131213,115469,72756,2
732457,45,162850,0.57,-1,-2,5,-2,8,6,255488,74495,222905,311365,143440,460273,134221,124981,40455,10975,108195,124916,1
